Epoch: [3][560/1333], lr: 0.0002500	Time 1.677 (2.362)	Loss 4.4178 (3.8700)	Loss_h 4.4925 (3.8992)	Prec@1 0.000 (7.605)	
Epoch: [3][640/1333], lr: 0.0002500	Time 2.014 (2.323)	Loss 4.3792 (3.8348)	Loss_h 4.5220 (3.8571)	Prec@1 0.000 (7.947)	
Epoch: [3][660/1333], lr: 0.0002500	Time 1.558 (2.313)	Loss 3.4878 (3.8256)	Loss_h 3.4527 (3.8466)	Prec@1 0.000 (8.013)	
Epoch: [3][700/1333], lr: 0.0002500	Time 2.737 (2.304)	Loss 2.7404 (3.8171)	Loss_h 2.6825 (3.8374)	Prec@1 100.000 (8.683)	
Epoch: [3][720/1333], lr: 0.0002500	Time 2.248 (2.304)	Loss 7.1381 (3.8476)	Loss_h 7.3128 (3.8677)	Prec@1 0.000 (8.646)	
Epoch: [3][740/1333], lr: 0.0002500	Time 2.387 (2.297)	Loss 2.3492 (3.8364)	Loss_h 2.2826 (3.8566)	Prec@1 100.000 (9.014)	
Epoch: [3][800/1333], lr: 0.0002500	Time 2.426 (2.294)	Loss 5.0807 (3.8674)	Loss_h 5.0772 (3.8880)	Prec@1 0.000 (8.377)	
Epoch: [3][820/1333], lr: 0.0002500	Time 2.154 (2.290)	Loss 5.6440 (3.8731)	Loss_h 5.6822 (3.8935)	Prec@1 0.000 (8.226)	
Epoch: [3][900/1333], lr: 0.0002500	Time 1.831 (2.265)	Loss 5.3638 (3.8848)	Loss_h 5.4357 (3.9045)	Prec@1 0.000 (8.216)	
Epoch: [3][940/1333], lr: 0.0002500	Time 2.030 (2.256)	Loss 0.8981 (3.8866)	Loss_h 0.9849 (3.9075)	Prec@1 100.000 (9.152)	
Epoch: [3][980/1333], lr: 0.0002500	Time 2.498 (2.250)	Loss 4.7119 (3.8828)	Loss_h 4.7198 (3.9044)	Prec@1 0.000 (9.247)	
Epoch: [3][1000/1333], lr: 0.0002500	Time 1.770 (2.247)	Loss 2.4361 (3.8904)	Loss_h 2.4441 (3.9132)	Prec@1 0.000 (9.110)	
Epoch: [3][1020/1333], lr: 0.0002500	Time 2.387 (2.245)	Loss 4.2726 (3.9006)	Loss_h 4.4324 (3.9251)	Prec@1 0.000 (9.110)	
Epoch: [3][1040/1333], lr: 0.0002500	Time 1.564 (2.239)	Loss 4.2374 (3.9110)	Loss_h 4.5930 (3.9372)	Prec@1 0.000 (8.943)	
Epoch: [3][1060/1333], lr: 0.0002500	Time 1.983 (2.230)	Loss 1.9501 (3.9081)	Loss_h 2.1092 (3.9377)	Prec@1 100.000 (9.163)	
Epoch: [3][1100/1333], lr: 0.0002500	Time 2.184 (2.224)	Loss 3.2208 (3.8933)	Loss_h 3.5267 (3.9300)	Prec@1 0.000 (9.924)	
Epoch: [3][1120/1333], lr: 0.0002500	Time 2.044 (2.220)	Loss 4.2090 (3.8941)	Loss_h 4.5503 (3.9362)	Prec@1 0.000 (9.756)	
Epoch: [3][1160/1333], lr: 0.0002500	Time 1.898 (2.218)	Loss 1.5680 (3.8699)	Loss_h 3.8648 (3.9360)	Prec@1 100.000 (10.127)	
Epoch: [3][1180/1333], lr: 0.0002500	Time 2.504 (2.216)	Loss 3.5418 (3.8469)	Loss_h 4.8504 (3.9261)	Prec@1 0.000 (10.124)	
Epoch: [3][1200/1333], lr: 0.0002500	Time 2.167 (2.210)	Loss 4.9998 (3.8298)	Loss_h 5.2140 (3.9335)	Prec@1 0.000 (9.913)	
Epoch: [3][1240/1333], lr: 0.0002500	Time 1.777 (2.213)	Loss 2.1361 (3.7963)	Loss_h 6.6119 (3.9523)	Prec@1 0.000 (10.050)	
Epoch: [3][1280/1333], lr: 0.0002500	Time 1.919 (2.208)	Loss 2.3314 (3.7701)	Loss_h 3.9057 (3.9652)	Prec@1 0.000 (10.423)	
Epoch: [3][1300/1333], lr: 0.0002500	Time 1.927 (2.205)	Loss 4.5737 (3.7559)	Loss_h 4.7500 (3.9703)	Prec@1 0.000 (10.450)	
Test: [40/457]	Time 1.996 (2.197)	Loss 12.1940 (8.2409)	Prec@1 0.000 (0.000)	Prec@5 0.000 (5.263)
Test: [100/457]	Time 1.924 (2.070)	Loss 7.5863 (9.9292)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.174)
Test: [120/457]	Time 2.054 (2.042)	Loss 8.8150 (10.0070)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.786)
Test: [140/457]	Time 1.565 (1.989)	Loss 7.8042 (9.8522)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.493)
Test: [160/457]	Time 1.583 (1.962)	Loss 6.1586 (9.7155)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.316)
Test: [200/457]	Time 1.931 (1.956)	Loss 5.7003 (9.2626)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.075)
Test: [300/457]	Time 1.683 (1.985)	Loss 6.4208 (8.6866)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.690)
Test: [320/457]	Time 1.801 (1.973)	Loss 5.2899 (8.6394)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.645)
Test: [340/457]	Time 2.136 (1.968)	Loss 5.7445 (8.5760)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.610)
Test: [380/457]	Time 1.593 (1.954)	Loss 6.8718 (8.3235)	Prec@1 0.000 (0.541)	Prec@5 0.000 (1.622)
Test: [420/457]	Time 1.754 (1.935)	Loss 2.7483 (8.1503)	Prec@1 0.000 (0.493)	Prec@5 100.000 (1.970)
Test: [440/457]	Time 1.786 (1.928)	Loss 1.4942 (7.9187)	Prec@1 0.000 (0.472)	Prec@5 100.000 (5.660)
Testing Results: Prec@1 0.909 Prec@5 7.273 Loss 7.79999
Best Prec@1: 1.818

Epoch: [4][20/1333], lr: 0.0002500	Time 2.122 (2.074)	Loss 4.5130 (3.5600)	Loss_h 3.9921 (4.8790)	Prec@1 0.000 (10.000)	
Epoch: [4][40/1333], lr: 0.0002500	Time 2.135 (2.035)	Loss 1.3175 (3.4401)	Loss_h 1.7033 (4.1515)	Prec@1 100.000 (17.391)	
Epoch: [4][160/1333], lr: 0.0002500	Time 2.028 (2.048)	Loss 4.2488 (3.6243)	Loss_h 3.7583 (3.7847)	Prec@1 0.000 (11.594)	
Epoch: [4][200/1333], lr: 0.0002500	Time 2.342 (2.027)	Loss 3.0786 (3.7892)	Loss_h 3.1519 (3.8814)	Prec@1 0.000 (8.989)	
Epoch: [4][220/1333], lr: 0.0002500	Time 2.143 (2.007)	Loss 2.6947 (3.7364)	Loss_h 2.6322 (3.8189)	Prec@1 0.000 (9.901)	
Epoch: [4][240/1333], lr: 0.0002500	Time 1.552 (2.022)	Loss 1.8858 (3.7134)	Loss_h 1.8274 (3.8004)	Prec@1 0.000 (9.009)	
Epoch: [4][260/1333], lr: 0.0002500	Time 2.025 (2.032)	Loss 4.1387 (3.7887)	Loss_h 4.1631 (3.8920)	Prec@1 0.000 (8.333)	
Epoch: [4][300/1333], lr: 0.0002500	Time 1.565 (2.038)	Loss 3.3877 (3.8177)	Loss_h 3.4111 (3.9359)	Prec@1 0.000 (7.194)	
Epoch: [4][340/1333], lr: 0.0002500	Time 1.532 (2.025)	Loss 2.7925 (3.8153)	Loss_h 3.2574 (3.9462)	Prec@1 100.000 (7.483)	
Epoch: [4][360/1333], lr: 0.0002500	Time 2.605 (2.042)	Loss 2.9091 (3.6777)	Loss_h 3.3420 (3.8514)	Prec@1 0.000 (7.975)	
Epoch: [4][380/1333], lr: 0.0002500	Time 1.545 (2.031)	Loss 2.6150 (3.5348)	Loss_h 3.3982 (3.7659)	Prec@1 0.000 (10.227)	
Epoch: [4][440/1333], lr: 0.0002500	Time 1.900 (1.996)	Loss 6.2063 (3.5848)	Loss_h 5.5176 (3.8148)	Prec@1 0.000 (10.577)	
Epoch: [4][460/1333], lr: 0.0002500	Time 1.922 (1.993)	Loss 3.5978 (3.6075)	Loss_h 4.5570 (3.8365)	Prec@1 0.000 (10.233)	
Epoch: [4][480/1333], lr: 0.0002500	Time 1.605 (1.989)	Loss 3.6702 (3.6291)	Loss_h 3.7561 (3.8391)	Prec@1 0.000 (9.821)	
Epoch: [4][500/1333], lr: 0.0002500	Time 1.548 (1.991)	Loss 3.2083 (3.6097)	Loss_h 2.7368 (3.8158)	Prec@1 0.000 (9.829)	
Epoch: [4][560/1333], lr: 0.0002500	Time 1.684 (1.991)	Loss 3.8582 (3.6131)	Loss_h 3.5045 (3.7732)	Prec@1 0.000 (9.125)	
Epoch: [4][640/1333], lr: 0.0002500	Time 2.001 (1.992)	Loss 4.3336 (3.5855)	Loss_h 4.4881 (3.7199)	Prec@1 0.000 (8.940)	
Epoch: [4][660/1333], lr: 0.0002500	Time 1.547 (1.993)	Loss 3.0069 (3.5798)	Loss_h 3.0497 (3.7098)	Prec@1 0.000 (8.974)	
Epoch: [4][700/1333], lr: 0.0002500	Time 2.724 (2.001)	Loss 2.9631 (3.5712)	Loss_h 2.8415 (3.6911)	Prec@1 0.000 (8.982)	
Epoch: [4][720/1333], lr: 0.0002500	Time 2.269 (2.010)	Loss 8.2651 (3.6104)	Loss_h 8.6515 (3.7275)	Prec@1 0.000 (9.222)	
Epoch: [4][740/1333], lr: 0.0002500	Time 3.080 (2.011)	Loss 2.0476 (3.6024)	Loss_h 1.9190 (3.7160)	Prec@1 100.000 (9.577)	
Epoch: [4][800/1333], lr: 0.0002500	Time 2.322 (2.016)	Loss 5.1292 (3.6330)	Loss_h 5.2128 (3.7370)	Prec@1 0.000 (9.162)	
Epoch: [4][820/1333], lr: 0.0002500	Time 2.342 (2.016)	Loss 5.9828 (3.6419)	Loss_h 6.2030 (3.7446)	Prec@1 0.000 (8.997)	
Epoch: [4][900/1333], lr: 0.0002500	Time 1.986 (2.009)	Loss 6.1612 (3.6478)	Loss_h 6.1669 (3.7425)	Prec@1 0.000 (9.390)	
Epoch: [4][940/1333], lr: 0.0002500	Time 2.045 (2.007)	Loss 0.5677 (3.6563)	Loss_h 0.5852 (3.7481)	Prec@1 100.000 (10.268)	
Epoch: [4][980/1333], lr: 0.0002500	Time 2.236 (2.008)	Loss 4.4659 (3.6467)	Loss_h 4.4839 (3.7362)	Prec@1 0.000 (10.538)	
Epoch: [4][1000/1333], lr: 0.0002500	Time 1.738 (2.007)	Loss 2.1472 (3.6556)	Loss_h 2.1243 (3.7444)	Prec@1 0.000 (10.593)	
Epoch: [4][1020/1333], lr: 0.0002500	Time 2.248 (2.007)	Loss 3.9408 (3.6619)	Loss_h 3.9300 (3.7520)	Prec@1 0.000 (10.559)	
Epoch: [4][1040/1333], lr: 0.0002500	Time 1.575 (2.003)	Loss 3.3655 (3.6691)	Loss_h 3.9696 (3.7620)	Prec@1 0.000 (10.772)	
Epoch: [4][1060/1333], lr: 0.0002500	Time 1.693 (2.000)	Loss 1.6946 (3.6673)	Loss_h 1.7707 (3.7649)	Prec@1 100.000 (11.155)	
Epoch: [4][1100/1333], lr: 0.0002500	Time 2.210 (2.000)	Loss 2.4600 (3.6315)	Loss_h 2.9995 (3.7375)	Prec@1 0.000 (12.023)	
Epoch: [4][1120/1333], lr: 0.0002500	Time 1.699 (1.997)	Loss 4.8103 (3.6350)	Loss_h 5.4079 (3.7502)	Prec@1 0.000 (12.008)	
Epoch: [4][1160/1333], lr: 0.0002500	Time 1.870 (2.000)	Loss 0.6271 (3.5931)	Loss_h 3.5812 (3.7420)	Prec@1 100.000 (12.839)	
Epoch: [4][1180/1333], lr: 0.0002500	Time 2.711 (2.002)	Loss 2.4770 (3.5692)	Loss_h 4.1461 (3.7326)	Prec@1 0.000 (13.144)	
Epoch: [4][1200/1333], lr: 0.0002500	Time 2.141 (2.002)	Loss 4.7876 (3.5444)	Loss_h 4.6261 (3.7367)	Prec@1 0.000 (13.217)	
Epoch: [4][1240/1333], lr: 0.0002500	Time 1.530 (2.006)	Loss 0.8236 (3.5072)	Loss_h 7.0152 (3.7560)	Prec@1 100.000 (13.903)	
Epoch: [4][1280/1333], lr: 0.0002500	Time 1.969 (2.004)	Loss 1.9699 (3.4827)	Loss_h 3.6691 (3.7739)	Prec@1 0.000 (14.007)	
Epoch: [4][1300/1333], lr: 0.0002500	Time 1.921 (2.003)	Loss 3.2673 (3.4720)	Loss_h 4.9936 (3.7830)	Prec@1 0.000 (13.987)	
Test: [40/457]	Time 1.780 (2.001)	Loss 14.3539 (10.0000)	Prec@1 0.000 (0.000)	Prec@5 0.000 (10.526)
Test: [100/457]	Time 1.930 (1.972)	Loss 9.0243 (12.1923)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 2.417 (1.962)	Loss 20.3065 (12.5189)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.552 (1.921)	Loss 11.6874 (12.2791)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.582 (1.904)	Loss 6.1166 (12.3568)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.632)
Test: [200/457]	Time 1.919 (1.904)	Loss 8.7563 (11.6176)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.151)
Test: [300/457]	Time 1.682 (1.955)	Loss 7.9552 (10.9078)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.379)
Test: [320/457]	Time 1.837 (1.942)	Loss 6.4851 (10.8260)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.290)
Test: [340/457]	Time 2.587 (1.944)	Loss 7.7516 (10.7691)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.220)
Test: [380/457]	Time 1.584 (1.932)	Loss 7.7256 (10.3720)	Prec@1 0.000 (1.081)	Prec@5 0.000 (3.243)
Test: [420/457]	Time 1.677 (1.913)	Loss 2.4858 (10.0910)	Prec@1 0.000 (0.985)	Prec@5 100.000 (4.926)
Test: [440/457]	Time 1.825 (1.905)	Loss 0.3652 (9.7965)	Prec@1 100.000 (1.415)	Prec@5 100.000 (8.019)
Testing Results: Prec@1 1.818 Prec@5 9.545 Loss 9.66177
Best Prec@1: 1.818

Epoch: [5][20/1333], lr: 0.0002500	Time 2.143 (2.146)	Loss 1.8319 (2.4945)	Loss_h 4.4007 (5.0230)	Prec@1 0.000 (30.000)	
Epoch: [5][40/1333], lr: 0.0002500	Time 2.151 (2.077)	Loss 3.7940 (2.7586)	Loss_h 1.8179 (4.3553)	Prec@1 0.000 (30.435)	
Epoch: [5][160/1333], lr: 0.0002500	Time 2.011 (2.080)	Loss 5.5974 (3.2687)	Loss_h 4.1999 (3.7726)	Prec@1 0.000 (17.391)	
Epoch: [5][200/1333], lr: 0.0002500	Time 2.191 (2.052)	Loss 3.2701 (3.4219)	Loss_h 2.6694 (3.8447)	Prec@1 0.000 (14.607)	
Epoch: [5][220/1333], lr: 0.0002500	Time 2.154 (2.029)	Loss 0.8008 (3.3387)	Loss_h 1.4699 (3.7451)	Prec@1 100.000 (16.832)	
Epoch: [5][240/1333], lr: 0.0002500	Time 1.542 (2.033)	Loss 0.9280 (3.2875)	Loss_h 1.0578 (3.6598)	Prec@1 100.000 (18.018)	
Epoch: [5][260/1333], lr: 0.0002500	Time 2.028 (2.044)	Loss 6.3964 (3.5486)	Loss_h 5.1755 (3.7538)	Prec@1 0.000 (16.667)	
Epoch: [5][300/1333], lr: 0.0002500	Time 1.551 (2.061)	Loss 2.9977 (3.6473)	Loss_h 2.7474 (3.7921)	Prec@1 0.000 (14.388)	
Epoch: [5][340/1333], lr: 0.0002500	Time 1.567 (2.051)	Loss 2.7501 (3.6661)	Loss_h 2.4531 (3.7903)	Prec@1 0.000 (13.605)	
Epoch: [5][360/1333], lr: 0.0002500	Time 2.606 (2.066)	Loss 3.1611 (3.5964)	Loss_h 3.3310 (3.7019)	Prec@1 0.000 (12.883)	
Epoch: [5][380/1333], lr: 0.0002500	Time 1.554 (2.048)	Loss 2.7153 (3.4980)	Loss_h 2.6416 (3.5936)	Prec@1 0.000 (14.205)	
Epoch: [5][440/1333], lr: 0.0002500	Time 2.057 (2.014)	Loss 5.2475 (3.5956)	Loss_h 5.3917 (3.6934)	Prec@1 0.000 (13.942)	
Epoch: [5][460/1333], lr: 0.0002500	Time 1.882 (2.014)	Loss 4.3842 (3.6186)	Loss_h 4.4202 (3.7162)	Prec@1 0.000 (13.488)	
Epoch: [5][480/1333], lr: 0.0002500	Time 1.611 (2.008)	Loss 3.4357 (3.6228)	Loss_h 3.4161 (3.7182)	Prec@1 0.000 (12.946)	
Epoch: [5][500/1333], lr: 0.0002500	Time 1.537 (2.010)	Loss 2.6550 (3.5921)	Loss_h 2.4679 (3.6858)	Prec@1 0.000 (12.393)	
Epoch: [5][560/1333], lr: 0.0002500	Time 1.660 (2.009)	Loss 3.5666 (3.5387)	Loss_h 3.2651 (3.6333)	Prec@1 0.000 (12.548)	
Epoch: [5][640/1333], lr: 0.0002500	Time 2.035 (2.011)	Loss 4.7847 (3.4878)	Loss_h 5.2220 (3.5759)	Prec@1 0.000 (12.583)	
Epoch: [5][660/1333], lr: 0.0002500	Time 1.558 (2.009)	Loss 2.3188 (3.4777)	Loss_h 2.4498 (3.5647)	Prec@1 0.000 (12.821)	
Epoch: [5][700/1333], lr: 0.0002500	Time 2.694 (2.020)	Loss 2.5499 (3.4571)	Loss_h 2.7547 (3.5443)	Prec@1 0.000 (12.575)	
Epoch: [5][720/1333], lr: 0.0002500	Time 2.289 (2.031)	Loss 9.5246 (3.4885)	Loss_h 9.3031 (3.5807)	Prec@1 0.000 (12.680)	
Epoch: [5][740/1333], lr: 0.0002500	Time 2.372 (2.031)	Loss 1.5694 (3.4775)	Loss_h 1.6781 (3.5692)	Prec@1 100.000 (13.239)	
Epoch: [5][800/1333], lr: 0.0002500	Time 2.333 (2.035)	Loss 4.8453 (3.5028)	Loss_h 4.9445 (3.5871)	Prec@1 0.000 (12.565)	
Epoch: [5][820/1333], lr: 0.0002500	Time 2.134 (2.034)	Loss 6.5111 (3.5143)	Loss_h 6.7967 (3.5971)	Prec@1 0.000 (12.339)	
Epoch: [5][900/1333], lr: 0.0002500	Time 1.770 (2.026)	Loss 6.2316 (3.5136)	Loss_h 6.4273 (3.5880)	Prec@1 0.000 (12.676)	
Epoch: [5][940/1333], lr: 0.0002500	Time 2.053 (2.023)	Loss 0.8477 (3.5258)	Loss_h 0.7506 (3.6005)	Prec@1 100.000 (13.170)	
Epoch: [5][980/1333], lr: 0.0002500	Time 2.024 (2.023)	Loss 4.2931 (3.5098)	Loss_h 4.3874 (3.5827)	Prec@1 0.000 (13.333)	
Epoch: [5][1000/1333], lr: 0.0002500	Time 1.550 (2.021)	Loss 1.7305 (3.5197)	Loss_h 1.7415 (3.5926)	Prec@1 0.000 (13.347)	
Epoch: [5][1020/1333], lr: 0.0002500	Time 2.253 (2.023)	Loss 3.2266 (3.5219)	Loss_h 3.4829 (3.5971)	Prec@1 0.000 (13.251)	
Epoch: [5][1040/1333], lr: 0.0002500	Time 1.539 (2.017)	Loss 2.4568 (3.5235)	Loss_h 3.3993 (3.6045)	Prec@1 0.000 (13.008)	
Epoch: [5][1060/1333], lr: 0.0002500	Time 1.657 (2.013)	Loss 2.6957 (3.5280)	Loss_h 2.8047 (3.6240)	Prec@1 0.000 (12.948)	
Epoch: [5][1100/1333], lr: 0.0002500	Time 2.381 (2.013)	Loss 1.1973 (3.4860)	Loss_h 2.4494 (3.6025)	Prec@1 100.000 (14.313)	
Epoch: [5][1120/1333], lr: 0.0002500	Time 1.680 (2.012)	Loss 4.3063 (3.4691)	Loss_h 5.2944 (3.6170)	Prec@1 0.000 (14.259)	
Epoch: [5][1160/1333], lr: 0.0002500	Time 1.929 (2.015)	Loss 1.9495 (3.5049)	Loss_h 3.8130 (3.6466)	Prec@1 0.000 (14.286)	
Epoch: [5][1180/1333], lr: 0.0002500	Time 2.459 (2.015)	Loss 4.0476 (3.4922)	Loss_h 4.2208 (3.6406)	Prec@1 0.000 (14.565)	
Epoch: [5][1200/1333], lr: 0.0002500	Time 2.152 (2.013)	Loss 3.6916 (3.4638)	Loss_h 4.3679 (3.6468)	Prec@1 0.000 (15.478)	
Epoch: [5][1240/1333], lr: 0.0002500	Time 1.554 (2.015)	Loss 0.1041 (3.3962)	Loss_h 7.0599 (3.6612)	Prec@1 100.000 (16.583)	
Epoch: [5][1280/1333], lr: 0.0002500	Time 1.923 (2.013)	Loss 0.9884 (3.3724)	Loss_h 3.8129 (3.6838)	Prec@1 0.000 (16.612)	
Epoch: [5][1300/1333], lr: 0.0002500	Time 1.883 (2.010)	Loss 1.3982 (3.3574)	Loss_h 4.8578 (3.6952)	Prec@1 100.000 (16.720)	
Test: [40/457]	Time 1.769 (2.013)	Loss 12.1313 (8.6355)	Prec@1 0.000 (0.000)	Prec@5 0.000 (10.526)
Test: [100/457]	Time 1.923 (1.980)	Loss 6.5634 (10.6234)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.348)
Test: [120/457]	Time 2.014 (1.981)	Loss 11.9117 (10.7376)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.571)
Test: [140/457]	Time 1.538 (1.931)	Loss 10.6362 (10.6841)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.985)
Test: [160/457]	Time 1.579 (1.909)	Loss 8.2390 (11.0516)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.632)
Test: [200/457]	Time 1.904 (1.908)	Loss 10.2015 (10.7816)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.151)
Test: [300/457]	Time 1.706 (1.940)	Loss 7.0648 (10.5728)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.379)
Test: [320/457]	Time 1.804 (1.931)	Loss 7.2635 (10.4590)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.290)
Test: [340/457]	Time 2.167 (1.930)	Loss 8.4485 (10.4445)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.220)
Test: [380/457]	Time 1.692 (1.921)	Loss 11.5081 (10.1495)	Prec@1 0.000 (0.541)	Prec@5 0.000 (2.162)
Test: [420/457]	Time 1.697 (1.903)	Loss 2.5824 (9.9439)	Prec@1 0.000 (0.493)	Prec@5 100.000 (4.433)
Test: [440/457]	Time 1.796 (1.893)	Loss 0.1292 (9.6332)	Prec@1 100.000 (1.887)	Prec@5 100.000 (7.547)
Testing Results: Prec@1 2.273 Prec@5 9.091 Loss 9.51071
Best Prec@1: 2.273

Epoch: [6][20/1333], lr: 0.0002500	Time 2.209 (2.083)	Loss 0.5578 (1.5953)	Loss_h 4.6778 (5.0719)	Prec@1 100.000 (60.000)	
Epoch: [6][40/1333], lr: 0.0002500	Time 2.148 (2.039)	Loss 3.4310 (2.0504)	Loss_h 2.3683 (4.4411)	Prec@1 0.000 (56.522)	
Epoch: [6][160/1333], lr: 0.0002500	Time 2.021 (2.046)	Loss 4.7306 (3.0581)	Loss_h 4.4502 (3.8269)	Prec@1 0.000 (26.087)	
Epoch: [6][200/1333], lr: 0.0002500	Time 2.138 (2.018)	Loss 1.0773 (3.2106)	Loss_h 2.4887 (3.9104)	Prec@1 100.000 (21.348)	
Epoch: [6][220/1333], lr: 0.0002500	Time 2.129 (2.002)	Loss 2.1090 (3.0643)	Loss_h 1.0775 (3.7942)	Prec@1 0.000 (23.762)	
Epoch: [6][240/1333], lr: 0.0002500	Time 1.546 (2.011)	Loss 0.0231 (2.9193)	Loss_h 0.9211 (3.6925)	Prec@1 100.000 (26.126)	
Epoch: [6][260/1333], lr: 0.0002500	Time 2.030 (2.023)	Loss 7.9269 (3.0537)	Loss_h 3.7805 (3.7242)	Prec@1 0.000 (25.000)	
Epoch: [6][300/1333], lr: 0.0002500	Time 1.536 (2.035)	Loss 2.1892 (3.1951)	Loss_h 1.9712 (3.7357)	Prec@1 100.000 (23.022)	
Epoch: [6][340/1333], lr: 0.0002500	Time 1.562 (2.023)	Loss 2.4352 (3.2081)	Loss_h 2.4309 (3.7090)	Prec@1 0.000 (21.769)	
Epoch: [6][360/1333], lr: 0.0002500	Time 2.585 (2.045)	Loss 1.9314 (3.1561)	Loss_h 2.0298 (3.6012)	Prec@1 0.000 (20.859)	
Epoch: [6][380/1333], lr: 0.0002500	Time 1.571 (2.029)	Loss 2.2274 (3.0696)	Loss_h 2.5496 (3.4882)	Prec@1 0.000 (21.591)	
Epoch: [6][440/1333], lr: 0.0002500	Time 1.905 (1.999)	Loss 4.1145 (3.2266)	Loss_h 4.1060 (3.5737)	Prec@1 0.000 (20.192)	
Epoch: [6][460/1333], lr: 0.0002500	Time 1.894 (1.996)	Loss 4.5358 (3.2618)	Loss_h 4.3646 (3.5955)	Prec@1 0.000 (19.535)	
Epoch: [6][480/1333], lr: 0.0002500	Time 1.626 (1.989)	Loss 2.9517 (3.2596)	Loss_h 3.0553 (3.5852)	Prec@1 0.000 (19.196)	
Epoch: [6][500/1333], lr: 0.0002500	Time 1.548 (1.991)	Loss 2.1213 (3.2298)	Loss_h 2.2244 (3.5388)	Prec@1 0.000 (18.803)	
Epoch: [6][560/1333], lr: 0.0002500	Time 1.838 (1.992)	Loss 2.3856 (3.1867)	Loss_h 2.5474 (3.4587)	Prec@1 0.000 (17.871)	
Epoch: [6][640/1333], lr: 0.0002500	Time 2.243 (2.000)	Loss 6.0158 (3.1635)	Loss_h 6.0344 (3.4050)	Prec@1 0.000 (18.874)	
Epoch: [6][660/1333], lr: 0.0002500	Time 1.765 (2.000)	Loss 1.5159 (3.1620)	Loss_h 1.6846 (3.3993)	Prec@1 0.000 (19.231)	
Epoch: [6][700/1333], lr: 0.0002500	Time 3.069 (2.011)	Loss 1.9011 (3.1358)	Loss_h 3.2159 (3.3823)	Prec@1 0.000 (19.162)	
Epoch: [6][720/1333], lr: 0.0002500	Time 2.253 (2.020)	Loss 9.8983 (3.1324)	Loss_h 9.4190 (3.4177)	Prec@1 0.000 (19.597)	
Epoch: [6][740/1333], lr: 0.0002500	Time 2.367 (2.018)	Loss 0.5243 (3.1287)	Loss_h 1.2291 (3.4118)	Prec@1 100.000 (20.282)	
Epoch: [6][800/1333], lr: 0.0002500	Time 2.321 (2.022)	Loss 5.9392 (3.1223)	Loss_h 4.3618 (3.4343)	Prec@1 0.000 (20.157)	
Epoch: [6][820/1333], lr: 0.0002500	Time 2.348 (2.022)	Loss 6.0411 (3.1375)	Loss_h 6.3690 (3.4447)	Prec@1 0.000 (20.051)	
Epoch: [6][900/1333], lr: 0.0002500	Time 1.788 (2.014)	Loss 5.2204 (3.1411)	Loss_h 5.8930 (3.4221)	Prec@1 0.000 (19.953)	
Epoch: [6][940/1333], lr: 0.0002500	Time 1.985 (2.013)	Loss 0.8487 (3.1625)	Loss_h 0.8400 (3.4425)	Prec@1 100.000 (19.866)	
Epoch: [6][980/1333], lr: 0.0002500	Time 2.023 (2.014)	Loss 3.9724 (3.1438)	Loss_h 4.1089 (3.4196)	Prec@1 0.000 (20.645)	
Epoch: [6][1000/1333], lr: 0.0002500	Time 1.559 (2.012)	Loss 1.2385 (3.1540)	Loss_h 1.5552 (3.4293)	Prec@1 0.000 (20.551)	
Epoch: [6][1020/1333], lr: 0.0002500	Time 2.301 (2.012)	Loss 2.7390 (3.1684)	Loss_h 3.6721 (3.4463)	Prec@1 0.000 (20.497)	
Epoch: [6][1040/1333], lr: 0.0002500	Time 1.555 (2.007)	Loss 0.7691 (3.1588)	Loss_h 2.3986 (3.4480)	Prec@1 100.000 (20.732)	
Epoch: [6][1060/1333], lr: 0.0002500	Time 2.092 (2.003)	Loss 3.5637 (3.1565)	Loss_h 4.1347 (3.4735)	Prec@1 0.000 (20.916)	
